id,banco,tarjeta,restaurante,descuento_valor,descuento_tipo,descuento_texto,dias_validos,horario_inicio,horario_fin,valido_desde,valido_hasta,ubicacion,ciudad,locales,compra_minima,tope_descuento,restricciones_texto,online,presencial,fecha_scrape,url_fuente,imagen_url,logo_url,direccion,activo,tags,descripcion
banchile_4a267358-78d2-4a02-b196-9fbda5053a96,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Greed Taproom,20,porcentaje,20%; dto.,['domingo'],,,30 de junio de 2026,30 de junio de 2026,los lagos,,['Región de Los Lagos'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,True,2026-03-13T16:40:18.305034,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/greed-taproom,https://assets.bancochile.cl/uploads/000/042/743/1fd86733-dcfc-46bf-b31d-f23e0e2255f7/original/banner-web-Greed-Taproom.jpg,https://assets.bancochile.cl/uploads/000/042/742/79014570-678b-4400-b0bc-ca9e95c12379/original/logo-web-Greed.jpg,Ignacio Zenteno #2661,True,"['domingo', 'los lagos', 'osorno']",
banchile_ed409736-be19-4828-a28a-7125a5576131,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",INFERNO BURGER,20,porcentaje,20%; dto.,"['lunes', 'martes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,Las Condes,,['RM'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial y online. No acumulable con otras promociones. Descuento es de exclusiva responsabil,False,False,2026-03-13T16:40:18.305057,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/inferno-burger,https://assets.bancochile.cl/uploads/000/027/739/ad0fd438-1c70-48ff-8e7c-baefd603ad63/original/banner-web-INFERNO-BURGER.jpg,https://assets.bancochile.cl/uploads/000/027/738/3c3e4216-34c3-45e4-86cc-44b7d3528a02/original/logo-web-INFERNO-BURGER.jpg,Leonardo da vinci 7410,True,"['lunes', 'martes', 'miercoles', 'segmentado']",
banchile_052114b4-6d58-4080-abe4-ee41a33c0594,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Al Pesto,20,porcentaje,20%; dto.,"['lunes', 'martes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['Chicureo'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.305078,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/al-pesto-dto,https://assets.bancochile.cl/uploads/000/045/704/05b84549-ad0b-4b09-8d42-8231f8f3659e/original/banner-web-alpesto.jpg,https://assets.bancochile.cl/uploads/000/045/703/b23af271-165f-4332-a079-635335dd7372/original/logo-web-Al-Pesto.jpg,Boulevard Los Ingles,True,"['metropolitana de santiago', 'lunes', 'martes', 'miercoles', 'chicureo', 'colina', 'segmentado']",
banchile_24e12ec6-c4f0-47e5-8421-40c40b256f17,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",El Wagon,20,porcentaje,20%; dto.,"['viernes', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,tarapacá,,['Región de Tarapacá'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,False,2026-03-13T16:40:18.305108,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/el-wagon,https://assets.bancochile.cl/uploads/000/042/388/860c9f0e-441f-4bc5-973a-18bcb36cc4f3/original/banner-web-El-Wagon.jpg,https://assets.bancochile.cl/uploads/000/042/387/98e95bc8-bf31-4196-96ab-ae774fd1b4c1/original/logo-web-El-Wagon.jpg,CAPITAN ROBERTO PEREZ #131,True,"['viernes', 'lunes', 'martes', 'jueves', 'miercoles', 'iquique', 'tarapacá', 'segmentado']",
banchile_12b492c4-07c9-4625-b476-1dab6783e313,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",La Taberna D’Olbek,20,porcentaje,20%; dto.,"['martes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,aysén del general carlos ibáñez del campo,,['Región de Aysén'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T16:40:18.756253,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/la-taberna-d-olbek,https://assets.bancochile.cl/uploads/000/076/893/f91849db-f120-448b-8f60-23ee84c0fd85/original/TABERNA_DOLBEK.jpg,https://assets.bancochile.cl/uploads/000/042/313/a759806d-47f8-4ed5-9e95-a2020121615e/original/logo-web-TABERNA_1_.jpg,Avenida General Baquedano #1895,True,"['martes', 'miercoles', 'planes', 'aysén del general carlos ibáñez del campo', 'coyhaique', 'segmentado']",
banchile_92483baa-b1eb-4411-beea-637f1fbad886,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",New City,20,porcentaje,20%; dto.,"['viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,coquimbo,,['Región de Coquimbo'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T16:40:18.756331,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/new-city-dto,https://assets.bancochile.cl/uploads/000/042/134/352aad70-b018-4ee6-821d-a50609b8670d/original/baner-web-New-City.jpg,https://assets.bancochile.cl/uploads/000/052/801/34b3c47e-d9ec-4156-a328-0fd66d0cb56d/original/logo-web-new-city.jpg,Av el santo #1660,True,"['viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles', 'la serena', 'coquimbo', 'segmentado']",
banchile_40a7b8a4-5303-410b-bb7f-efdb58efbfc8,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Taproom Tübinger,20,porcentaje,20%; dto.,['jueves'],,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['9480000 Pirque'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T16:40:18.756367,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/taproom-tubinger,https://assets.bancochile.cl/uploads/000/043/785/4b231abb-4ee3-46de-9769-bfd3eceb242a/original/banner-web-Taproom.jpg,https://assets.bancochile.cl/uploads/000/043/784/85a483fb-7779-4fee-8f6f-1fcd7981df84/original/logo-web-Taproom.jpg,Nueva 6a,True,"['metropolitana de santiago', 'jueves', 'pirque', 'segmentado']",
banchile_446991ab-688e-4f5d-9bf4-fb1497e0c9a1,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Mr Smashed,20,porcentaje,20%; dto.,"['viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,valparaíso,,['Región de Valparaíso'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,False,2026-03-13T16:40:18.756400,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/mr-smashed,https://assets.bancochile.cl/uploads/000/043/331/f3019bb4-7d88-4ac7-a158-3ef76854820d/original/banner-web-Mr-Smashed.jpg,https://assets.bancochile.cl/uploads/000/043/330/871d1c9b-0c2f-49e4-a7b7-c9ac5d406543/original/logo-web-Mr-Smashed.jpg,7 NORTE #1026,True,"['valparaíso', 'viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles', 'viña del mar', 'segmentado']",
banchile_dea4eaa2-3c50-497b-84c5-f9220cd14097,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Puramar,20,porcentaje,20%; dto.,"['lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,maule,,['Región del Maule'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,False,2026-03-13T16:40:18.756436,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/puramar,https://assets.bancochile.cl/uploads/000/043/799/50ef0266-31e9-4dd4-b447-3a77c8d43d6f/original/banner-web-Puramar.jpg,https://assets.bancochile.cl/uploads/000/043/798/a131ddf5-a7df-4c76-8153-668ab1bc7fa6/original/logo-web-Puramar.jpg,Kilometro 2 camino Curanipe,True,"['lunes', 'martes', 'jueves', 'miercoles', 'maule', 'pelluhue', 'segmentado']",
banchile_f84c4019-b932-45ef-988c-7d27d4318531,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Bravo Cabrera,20,porcentaje,20%; dto.,['martes'],,,31 de diciembre de 2026,31 de diciembre de 2026,los lagos,,['Región de Los Lagos'],0,0,Promoción válida hasta el 31 de diciembre de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad,False,False,2026-03-13T16:40:18.756469,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/bravo-cabrera,https://assets.bancochile.cl/uploads/000/057/004/1406d135-f766-4e6c-b663-61222aaa9ba1/original/banner-web-Bravo-Cabrera.jpg,https://assets.bancochile.cl/uploads/000/057/003/e8c9e27a-a854-437b-a931-577239e91dae/original/logo-web-Bravo-Cabrera.jpg,Vicente Pérez Rosales #1071,True,"['martes', 'los lagos', 'puerto varas', 'segmentado']",
banchile_3836b984-4772-4e33-a2e5-01166f2c79e3,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",El Nuevo Arriero,20,porcentaje,20%; dto.,"['viernes', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['Región de Tarapacá'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.756500,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/el-nuevo-arriero,https://assets.bancochile.cl/uploads/000/042/390/2391e986-0869-450b-885b-f615287975f0/original/banner-web-Nuevo-Arriero.jpg,https://assets.bancochile.cl/uploads/000/042/389/bdd3af4d-158c-4ba0-90ee-2a1e9cd7c157/original/logo-web-Nuevo-Arriero.jpg,FILOMENA VALENZUELA #270,True,"['metropolitana de santiago', 'viernes', 'lunes', 'martes', 'jueves', 'miercoles', 'iquique', 'tarapacá', 'renca', 'segmentado']",
banchile_407c738d-44e0-4828-8a5e-743e2fb9383d,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Maurice,20,porcentaje,20%; dto.,"['viernes', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,tarapacá,,['Región de Tarapacá'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.756539,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/maurice,https://assets.bancochile.cl/uploads/000/042/413/55198b70-996b-4a76-9bc6-18111e806272/original/banner-web-Maurice.jpg,https://assets.bancochile.cl/uploads/000/042/412/36320751-0a9c-405f-a18a-d051df75f33a/original/logo-web-Maurice.jpg,Filomena Valenzuela 125-A,True,"['viernes', 'lunes', 'martes', 'jueves', 'miercoles', 'iquique', 'tarapacá', 'segmentado']",
banchile_7c0258ca-557b-4457-8345-b905793e6fd9,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Osses El Pizzaiolo,20,porcentaje,20%; dto.,['martes'],,,30 de junio de 2026,30 de junio de 2026,magallanes y de la antártica chilena,,['Región de Magallanes y de la Antártica Chilena'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.756579,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/osses-el-pizzaiolo,https://assets.bancochile.cl/uploads/000/042/462/0c93ebbe-4660-4b92-908b-c0d0ba3fe06b/original/banner-web-Osses-El-Pizzaiolo.jpg,https://assets.bancochile.cl/uploads/000/042/461/4fc5f702-d4f6-4f9f-8857-6c2112b9b35b/original/logo-web-Osses-El-Pizzaiolo.jpg,MAIPÚ #501,True,"['martes', 'magallanes y de la antártica chilena', 'punta arenas', 'segmentado']",
banchile_9dc79b01-73c4-42ab-a63e-1cff3e0233e7,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Boreal Bar,20,porcentaje,20%; dto.,['martes'],,,30 de junio de 2026,30 de junio de 2026,libertador general bernardo o'higgins,,['Región del Libertador Bernardo OHiggins'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.756615,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/boreal-bar,https://assets.bancochile.cl/uploads/000/042/083/990fe67e-f698-4778-a270-24222d154949/original/banner-web-Boreal-Bar.jpg,https://assets.bancochile.cl/uploads/000/042/082/0b365bc5-cd09-44f2-8354-698727380537/original/logo-web-Boreal-Bar.jpg,AV. MIGUEL RAMÍREZ #715,True,"['martes', 'rancagua', ""libertador general bernardo o'higgins""]",
banchile_1e47042d-4967-43fd-b0f6-b8df69a3dc94,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Bar Imperial,20,porcentaje,20%; dto.,"['lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['Región Metropolitana'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,False,2026-03-13T16:40:18.756643,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/bar-imperial,https://assets.bancochile.cl/uploads/000/042/495/2ab21377-c486-4748-b83e-43f11d8c065f/original/banner-web-imperial.jpg,https://assets.bancochile.cl/uploads/000/042/494/61896dfd-103f-4380-880b-3d0107cff54d/original/logo-web-imperial.jpg,Av. Central Gonzalo Pérez llona #500,True,"['metropolitana de santiago', 'lunes', 'martes', 'jueves', 'miercoles', 'maipú', 'segmentado']",
banchile_33b31ae7-e0f8-46c9-be87-911d74442c59,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Gloria Restobar,20,porcentaje,20%; dto.,"['domingo', 'lunes', 'martes']",,,30 de junio de 2026,30 de junio de 2026,biobío,,['Región del Biobío'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.756675,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/gloria-restobar,https://assets.bancochile.cl/uploads/000/042/332/67e8cd88-3311-4d45-84f0-52ece9249e3c/original/banner-web-Gloria-Restobar.jpg,https://assets.bancochile.cl/uploads/000/042/331/72c4d796-d156-42f0-89cf-6c84f13d2f62/original/logo-web-Gloria-Restobar.jpg,AVDA. CRISTÓBAL COLÓN #8767,True,"['domingo', 'lunes', 'martes', 'biobío', 'huelpen', 'segmentado']",
banchile_1885100d-88fc-4dc1-b9f0-d6d887e443fb,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",BANGKOK THAI,20,porcentaje,20%; dto.,"['lunes', 'martes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['Región Metropolitana'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,False,2026-03-13T16:40:18.756701,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/bangkok-thai,https://assets.bancochile.cl/uploads/000/042/443/68fe0f17-e291-448d-835d-d3b289861210/original/banner-web-BANGKOK-THAI.jpg,https://assets.bancochile.cl/uploads/000/042/442/6775f831-c02a-40f1-9900-97e670f58a77/original/logo-web-BANGKOK.jpg,Arzobispo Gonzales #441,True,"['metropolitana de santiago', 'lunes', 'martes', 'miercoles', 'segmentado']",
banchile_881d0ba0-3c8c-458a-a0fc-682b261cbd90,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Ari Nikkei,20,porcentaje,20%; dto.,['martes'],,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['Locales 309 y 310'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio ",False,False,2026-03-13T16:40:18.756726,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/ari-nikkei-20,https://assets.bancochile.cl/uploads/000/042/510/e847ba62-fc62-4464-879b-1157003fc908/original/banner-web-Ari-Nikkei.jpg,https://assets.bancochile.cl/uploads/000/042/509/c5c1b97c-293c-4600-9a07-0f17c33b901f/original/logo-Ari-Nikkei.jpg,El Alba #11969,True,"['metropolitana de santiago', 'martes', 'las condes']",
banchile_b9a4b0a0-2201-49a0-832e-554b6af6b15f,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",La Divina Comida,20,porcentaje,20%; dto.,"['viernes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,['Región Metropolitana'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar en compra presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio",False,False,2026-03-13T16:40:18.756751,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/la-divina-comida,https://assets.bancochile.cl/uploads/000/042/535/26565bf5-586a-4533-9fff-f6206d10c6a8/original/banner-web-divinacomida.jpg,https://assets.bancochile.cl/uploads/000/042/534/ce154c48-dec1-4e26-b6df-b82fc14d31ae/original/logo-web-divinacomida.jpg,Los Patos #13735,True,"['metropolitana de santiago', 'viernes', 'lo barnechea', 'miercoles', 'segmentado']",
banchile_b075b6fa-aaf2-490c-a6a2-b21fc2747e92,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",LA JUANA,15,porcentaje,15%; dto.,"['lunes', 'martes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,tarapacá,,['#2034'],0,0,"Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile, Banco Edwards y que soliciten el descuento al momento de pagar. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del comercio no cabiéndole a Banc",False,False,2026-03-13T16:40:18.756795,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/la-juana,https://assets.bancochile.cl/uploads/000/042/560/9856245d-ce1e-49da-84eb-da098ed139e1/original/banner-juana.jpg,https://assets.bancochile.cl/uploads/000/042/559/dcc00cae-5a85-4da1-9fc5-d0190c5aae35/original/logo-lajuana.jpg,Amunategui&nbsp,True,"['destacado-del-mes', 'descuentos-regiones', 'lunes', 'martes', 'miercoles', 'iquique', 'tarapacá']",
banchile_94191e78-f6eb-45b9-ad28-062c3d5adfef,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Kechua,20,porcentaje,20%; dto.,"['viernes', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,metropolitana de santiago,,"['Región Metropolitana', 'Región Metropolitana', 'Región Metropolitana']",0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T16:40:18.756834,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/kechua,https://assets.bancochile.cl/uploads/000/027/638/55a47d54-d72a-4a4c-95bb-3812d092673f/original/banner-web-kechua.jpg,https://assets.bancochile.cl/uploads/000/027/637/6e406cc8-86e1-4bfb-b6d0-50ab99ab5edb/original/logo-web-kechua.jpg,Diecinueve de Abril 3526,True,"['metropolitana de santiago', 'providencia', 'viernes', 'vitacura', 'ñuñoa', 'lunes', 'martes', 'jueves', 'miercoles']",
banchile_39e5631f-6ea2-4762-bf90-f7b9a2fa72d5,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Majestic,25,porcentaje,25%; dto.,"['viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,descuentos-santiago,,['Region Metropolitana'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva responsabilidad del ,False,False,2026-03-13T16:40:18.756870,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/majestic,https://assets.bancochile.cl/uploads/000/076/877/5a87a204-c735-4f1e-b6a4-9805b425e138/original/MAJESTIC.jpg,https://assets.bancochile.cl/uploads/000/042/107/46f9e816-70f2-47f6-94d1-c2eecd69668b/original/logo-majestic.jpg,Av. Pdte. Kennedy Lateral 5600,True,"['descuentos-santiago', 'metropolitana de santiago', 'viernes', 'domingo', 'sabado', 'vitacura', 'lunes', 'martes', 'jueves', 'miercoles', 'planes', 'segmentado']",
banchile_01a5f867-23af-4d80-baef-5c513f6c5ca1,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Perutaly,20,porcentaje,20%; dto.,"['lunes', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,Región del Maule,,['Curicó'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile y Banco Edwards y que soliciten el descuento al momento de pagar en el restaurant en forma presencial. Descuento no acumulable con otras promociones. Se excluyen propinas y ciga,False,False,2026-03-13T16:40:18.756903,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/perutaly,https://assets.bancochile.cl/uploads/000/042/465/55ad65ce-48be-4f59-b05a-407a30865125/original/Bunkey-jardin-lime_o_GRAN_CHIMU-21-07-2022_a_la_s_15_09_54-original.jpg,https://assets.bancochile.cl/uploads/000/042/464/47a81b84-a5f1-445f-923f-b797b86b5dbd/original/perutaly_logo.jpg,Las Heras 423,True,"['lunes', 'miercoles', 'talca', 'curicó']",
banchile_a03c0be7-d1d2-4e26-9c5b-ae0d2c8c28c9,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Terralomas,20,porcentaje,20%; dto.,"['viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,biobío,,['Región del Biobío'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial. No acumulable con otras promociones. Descuento es de exclusiva  responsabilidad del,False,False,2026-03-13T16:40:18.756943,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/terralomas-dto,https://assets.bancochile.cl/uploads/000/056/978/51085046-2004-42e3-9de6-25c5d15457ad/original/banner-web-Terralomas.jpg,https://assets.bancochile.cl/uploads/000/056/977/9ce05a46-075c-4166-8d02-c492c622a3f9/original/logo-web-Terralomas.jpg,Ramón Carrasco #355,True,"['descuentos-regiones', 'viernes', 'domingo', 'sabado', 'lunes', 'martes', 'jueves', 'miercoles', 'biobío', 'talcahuano', 'segmentado']",
banchile_575cc3ef-e06b-45f5-b7d4-66f08457e966,Banco de Chile,"mastercard-credito-dorada, mastercard-credito-platinum, mastercard-credito-black",Soho Burger,20,porcentaje,20%; dto.,"['lunes', 'martes', 'jueves', 'miercoles']",,,30 de junio de 2026,30 de junio de 2026,biobío,,['LOCAL 1'],0,0,Promoción válida hasta el 30 de junio de 2026. Exclusivo para clientes que paguen con Tarjetas emitidas por Banco de Chile (incluye Banco Edwards) y que soliciten el descuento al momento de pagar en forma presencial y online. No acumulable con otras promociones. Descuento es de exclusiva  responsabi,False,True,2026-03-13T16:40:18.756979,https://sitiospublicos.bancochile.cl/personas/beneficios/detalle/soho-burger,https://assets.bancochile.cl/uploads/000/057/670/2f628ee6-b957-4c81-9a83-22b1581efee9/original/banner-web-SOHO-BURGER.jpg,https://assets.bancochile.cl/uploads/000/057/669/90984936-7be8-4304-a743-a3b2c1df8b72/original/logo-web-SOHO-BURGER.jpg,PAICAVI 1145,True,"['lunes', 'martes', 'jueves', 'miercoles', 'concepción', 'biobío']",
